Stationscode,Datum,Feinstaub (PM₁₀) stündlich gleitendes Tagesmittel in µg/m³,Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³,Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³,Luftqualitätsindex
DENW059,2021-02-23,34,4,62,mäßig
DENW059,2021-02-23,35,4,56,mäßig
DENW059,2021-02-23,35,16,44,mäßig
DENW059,2021-02-23,36,23,38,mäßig
DENW059,2021-02-24,36,38,19,mäßig
DENW059,2021-02-24,37,36,17,mäßig
DENW059,2021-02-24,38,28,20,mäßig
DENW059,2021-02-24,39,24,25,mäßig
DENW059,2021-02-24,39,21,26,mäßig
DENW059,2021-02-24,40,21,23,mäßig
DENW059,2021-02-24,40,11,36,mäßig
DENW059,2021-02-24,41,8,-,mäßig
DENW059,2021-02-24,41,10,41,mäßig
DENW059,2021-02-24,41,19,34,mäßig
DENW059,2021-02-24,42,31,25,mäßig
DENW059,2021-02-24,42,48,13,mäßig
DENW059,2021-02-24,43,56,13,mäßig
DENW059,2021-02-24,44,62,9,mäßig
DENW059,2021-02-24,45,66,7,mäßig
DENW059,2021-02-24,46,66,9,mäßig
DENW059,2021-02-24,47,63,11,mäßig
DENW059,2021-02-24,48,46,27,mäßig
DENW059,2021-02-24,49,41,26,mäßig
DENW059,2021-02-24,50,44,21,mäßig
DENW059,2021-02-24,51,29,34,schlecht
DENW059,2021-02-24,53,23,36,schlecht
DENW059,2021-02-24,54,-,29,schlecht
DENW059,2021-02-24,55,23,35,schlecht
DENW059,2021-02-25,55,5,48,schlecht
DENW059,2021-02-25,56,2,55,schlecht
DENW059,2021-02-25,57,11,42,schlecht
DENW059,2021-02-25,58,28,22,schlecht
DENW059,2021-02-25,59,28,19,schlecht
DENW059,2021-02-25,60,23,27,schlecht
DENW059,2021-02-25,60,13,37,schlecht
DENW059,2021-02-25,61,8,43,schlecht
DENW059,2021-02-25,62,12,-,schlecht
DENW059,2021-02-25,63,18,37,schlecht
DENW059,2021-02-25,63,25,33,schlecht
DENW059,2021-02-25,64,34,26,schlecht
DENW059,2021-02-25,64,47,20,schlecht
DENW059,2021-02-25,64,69,11,schlecht
DENW059,2021-02-25,65,68,12,schlecht
DENW059,2021-02-25,64,69,10,schlecht
DENW059,2021-02-25,64,49,32,schlecht
DENW059,2021-02-25,64,33,52,schlecht
DENW059,2021-02-25,64,6,83,schlecht
DENW059,2021-02-25,64,2,78,schlecht
DENW059,2021-02-25,63,2,73,schlecht
DENW059,2021-02-25,63,2,73,schlecht
DENW059,2021-02-25,62,7,56,schlecht
DENW059,2021-02-25,61,-,41,schlecht
DENW059,2021-02-26,59,5,41,schlecht
DENW059,2021-02-26,58,22,26,schlecht
DENW059,2021-02-26,56,28,20,schlecht
DENW059,2021-02-26,54,29,19,schlecht
DENW059,2021-02-26,52,38,14,schlecht
DENW059,2021-02-26,50,38,21,mäßig
DENW059,2021-02-26,48,28,32,mäßig
DENW059,2021-02-26,46,39,31,mäßig
DENW059,2021-02-26,43,25,51,mäßig
DENW059,2021-02-26,40,19,-,mäßig
DENW059,2021-02-26,38,40,37,mäßig
DENW059,2021-02-26,35,39,39,gut
DENW059,2021-02-26,33,45,32,gut
DENW059,2021-02-26,33,60,24,gut
DENW059,2021-02-26,31,63,22,gut
DENW059,2021-02-26,29,59,25,gut
DENW059,2021-02-26,28,61,22,gut
DENW059,2021-02-26,26,51,31,gut
DENW059,2021-02-26,25,47,35,gut
DENW059,2021-02-26,23,52,29,gut
DENW059,2021-02-26,21,49,29,gut
DENW059,2021-02-26,19,43,33,gut
DENW059,2021-02-26,18,37,35,gut
DENW059,2021-02-26,18,35,32,gut
DENW059,2021-02-27,17,-,40,gut
DENW059,2021-02-27,17,5,47,mäßig
DENW059,2021-02-27,17,1,44,mäßig
DENW059,2021-02-27,17,1,42,mäßig
DENW059,2021-02-27,16,5,33,gut
DENW059,2021-02-27,17,21,27,gut
DENW059,2021-02-27,18,32,26,gut
DENW059,2021-02-27,19,27,27,gut
DENW059,2021-02-27,19,37,23,gut
DENW059,2021-02-27,20,47,20,sehr gut
DENW059,2021-02-27,20,47,-,sehr gut
DENW059,2021-02-27,21,47,22,gut
DENW059,2021-02-27,21,55,15,gut
DENW059,2021-02-27,21,57,15,gut
DENW059,2021-02-27,21,56,18,gut
DENW059,2021-02-27,21,55,21,gut
DENW059,2021-02-27,21,58,21,gut
DENW059,2021-02-27,21,56,24,gut
DENW059,2021-02-27,21,44,29,gut
DENW059,2021-02-27,21,44,25,gut
DENW059,2021-02-27,21,44,23,gut
DENW059,2021-02-27,21,29,32,gut
DENW059,2021-02-27,21,3,52,mäßig
DENW059,2021-02-27,21,0.9,58,mäßig
DENW059,2021-02-28,21,1,51,mäßig
DENW059,2021-02-28,21,-,46,mäßig
DENW059,2021-02-28,20,6,41,mäßig
DENW059,2021-02-28,20,6,39,gut
DENW059,2021-02-28,20,1,46,mäßig
DENW059,2021-02-28,19,0.3,42,mäßig
DENW059,2021-02-28,18,0.1,38,gut
DENW059,2021-02-28,17,0.6,37,gut
DENW059,2021-02-28,16,5,30,gut
DENW059,2021-02-28,15,34,25,gut
DENW059,2021-02-28,15,56,10,sehr gut
DENW059,2021-02-28,14,59,-,sehr gut
DENW059,2021-02-28,14,62,7,gut
DENW059,2021-02-28,14,65,7,gut
DENW059,2021-02-28,13,67,7,gut
DENW059,2021-02-28,13,67,10,gut
DENW059,2021-02-28,13,59,17,sehr gut
DENW059,2021-02-28,13,26,46,mäßig
DENW059,2021-02-28,13,25,46,mäßig
DENW059,2021-02-28,13,35,33,gut
DENW059,2021-02-28,13,23,41,mäßig
DENW059,2021-02-28,13,23,35,gut
DENW059,2021-02-28,12,1,54,mäßig
DENW059,2021-02-28,13,0.2,55,mäßig
DENW059,2021-03-01,13,0.2,46,mäßig
DENW059,2021-03-01,13,0.2,42,mäßig
DENW059,2021-03-01,14,-,42,mäßig
DENW059,2021-03-01,14,0.5,36,gut
DENW059,2021-03-01,14,0.3,33,gut
DENW059,2021-03-01,14,0.3,32,gut
DENW059,2021-03-01,15,0.6,35,gut
DENW059,2021-03-01,15,0.8,32,gut
DENW059,2021-03-01,15,1,35,gut
DENW059,2021-03-01,16,11,36,gut
DENW059,2021-03-01,16,19,35,gut
DENW059,2021-03-01,16,29,29,gut
DENW059,2021-03-01,17,45,-,sehr gut
DENW059,2021-03-01,16,60,10,sehr gut
DENW059,2021-03-01,16,64,10,gut
DENW059,2021-03-01,16,64,11,gut
DENW059,2021-03-01,16,67,11,gut
DENW059,2021-03-01,16,50,28,gut
DENW059,2021-03-01,16,4,73,mäßig
DENW059,2021-03-01,17,0.9,67,mäßig
DENW059,2021-03-01,17,10,62,mäßig
DENW059,2021-03-01,16,26,44,mäßig
DENW059,2021-03-01,16,7,55,mäßig
DENW059,2021-03-01,16,2,73,mäßig
DENW059,2021-03-02,16,2,63,mäßig
DENW059,2021-03-02,16,1,62,mäßig
DENW059,2021-03-02,15,7,40,gut
DENW059,2021-03-02,15,-,26,gut
DENW059,2021-03-02,15,14,24,gut
DENW059,2021-03-02,15,6,30,gut
DENW059,2021-03-02,14,1,36,gut
DENW059,2021-03-02,14,1,40,gut
DENW059,2021-03-02,14,5,38,gut
DENW059,2021-03-02,14,26,23,gut
DENW059,2021-03-02,14,37,15,sehr gut
DENW059,2021-03-02,14,41,15,sehr gut
DENW059,2021-03-02,14,46,14,sehr gut
DENW059,2021-03-02,14,50,-,sehr gut
DENW059,2021-03-02,15,57,15,sehr gut
DENW059,2021-03-02,15,61,15,gut
DENW059,2021-03-02,16,61,19,gut
DENW059,2021-03-02,17,60,22,gut
DENW059,2021-03-02,17,48,34,gut
DENW059,2021-03-02,17,25,47,mäßig
DENW059,2021-03-02,18,26,37,gut
DENW059,2021-03-02,18,22,40,gut
DENW059,2021-03-02,19,22,39,gut
DENW059,2021-03-02,19,22,39,gut
DENW059,2021-03-03,19,16,42,mäßig
DENW059,2021-03-03,20,20,36,gut
DENW059,2021-03-03,20,15,39,gut
DENW059,2021-03-03,21,11,41,mäßig
DENW059,2021-03-03,21,-,38,gut
DENW059,2021-03-03,22,15,35,gut
DENW059,2021-03-03,22,10,40,gut
DENW059,2021-03-03,23,6,44,mäßig
DENW059,2021-03-03,23,5,45,mäßig
DENW059,2021-03-03,24,12,38,gut
DENW059,2021-03-03,25,20,34,gut
DENW059,2021-03-03,25,27,33,gut
DENW059,2021-03-03,26,36,34,gut
DENW059,2021-03-03,27,41,43,mäßig
DENW059,2021-03-03,28,47,-,gut
DENW059,2021-03-03,29,62,30,gut
DENW059,2021-03-03,30,62,31,gut
DENW059,2021-03-03,31,56,35,gut
DENW059,2021-03-03,31,26,55,mäßig
DENW059,2021-03-03,32,5,78,mäßig
DENW059,2021-03-03,33,5,85,mäßig
DENW059,2021-03-03,34,2,83,mäßig
DENW059,2021-03-03,35,2,73,mäßig
DENW059,2021-03-03,37,1,72,mäßig
DENW059,2021-03-04,37,2,66,mäßig
DENW059,2021-03-04,39,1,61,mäßig
DENW059,2021-03-04,40,0.6,62,mäßig
DENW059,2021-03-04,41,0.6,47,mäßig
DENW059,2021-03-04,41,0.7,38,mäßig
DENW059,2021-03-04,42,-,34,mäßig
DENW059,2021-03-04,42,0.7,31,mäßig
DENW059,2021-03-04,43,2,40,mäßig
DENW059,2021-03-04,43,1,49,mäßig
DENW059,2021-03-04,44,1,50,mäßig
DENW059,2021-03-04,44,5,48,mäßig
DENW059,2021-03-04,44,7,48,mäßig
DENW059,2021-03-04,44,8,50,mäßig
DENW059,2021-03-04,45,3,48,mäßig
DENW059,2021-03-04,44,1,41,mäßig
DENW059,2021-03-04,43,1,-,mäßig
DENW059,2021-03-04,43,4,41,mäßig
DENW059,2021-03-04,41,11,40,mäßig
DENW059,2021-03-04,40,23,33,mäßig
DENW059,2021-03-04,38,24,33,mäßig
DENW059,2021-03-04,37,34,26,mäßig
DENW059,2021-03-04,36,36,22,mäßig
DENW059,2021-03-04,34,37,20,gut
DENW059,2021-03-04,33,45,17,gut
DENW059,2021-03-05,32,56,12,gut
DENW059,2021-03-05,31,61,9,gut
DENW059,2021-03-05,29,54,11,gut
DENW059,2021-03-05,28,55,11,gut
DENW059,2021-03-05,27,45,16,gut
DENW059,2021-03-05,27,34,23,gut
DENW059,2021-03-05,26,-,27,gut
DENW059,2021-03-05,24,29,33,gut
DENW059,2021-03-05,24,31,29,gut
DENW059,2021-03-05,22,36,25,gut
DENW059,2021-03-05,21,49,16,gut
DENW059,2021-03-05,20,59,10,sehr gut
DENW059,2021-03-05,19,63,9,gut
DENW059,2021-03-05,17,61,10,gut
DENW059,2021-03-05,15,65,8,gut
DENW059,2021-03-05,15,64,9,gut
DENW059,2021-03-05,14,63,-,gut
DENW059,2021-03-05,14,60,17,sehr gut
DENW059,2021-03-05,14,48,28,gut
DENW059,2021-03-05,14,30,44,mäßig
DENW059,2021-03-05,13,5,64,mäßig
DENW059,2021-03-05,14,2,71,mäßig
DENW059,2021-03-05,14,0.8,79,mäßig
DENW059,2021-03-05,14,0.7,65,mäßig
DENW059,2021-03-06,14,0.8,62,mäßig
DENW059,2021-03-06,14,0.6,61,mäßig
DENW059,2021-03-06,14,0.7,54,mäßig
DENW059,2021-03-06,15,1,43,mäßig
DENW059,2021-03-06,15,0.3,46,mäßig
DENW059,2021-03-06,15,0.6,44,mäßig
DENW059,2021-03-06,15,0.4,38,gut
DENW059,2021-03-06,15,1,31,gut
DENW059,2021-03-06,15,9,33,gut
DENW059,2021-03-06,16,23,27,gut
DENW059,2021-03-06,16,33,26,gut
DENW059,2021-03-06,16,47,22,gut
DENW059,2021-03-06,16,62,12,gut
DENW059,2021-03-06,17,63,10,gut
DENW059,2021-03-06,16,70,8,gut
DENW059,2021-03-06,16,70,9,gut
DENW059,2021-03-06,16,69,11,gut
DENW059,2021-03-06,16,58,-,sehr gut
DENW059,2021-03-06,16,21,58,mäßig
DENW059,2021-03-06,16,30,50,mäßig
DENW059,2021-03-06,16,26,57,mäßig
DENW059,2021-03-06,16,38,42,mäßig
DENW059,2021-03-06,16,-,40,gut
DENW059,2021-03-06,16,7,54,mäßig
DENW059,2021-03-07,16,7,61,mäßig
DENW059,2021-03-07,16,9,49,mäßig
DENW059,2021-03-07,16,4,48,mäßig
DENW059,2021-03-07,16,2,47,mäßig
DENW059,2021-03-07,16,4,40,gut
DENW059,2021-03-07,16,3,38,gut
DENW059,2021-03-07,16,2,36,gut
DENW059,2021-03-07,16,3,31,gut
DENW059,2021-03-07,16,9,32,gut
DENW059,2021-03-07,16,16,36,gut
DENW059,2021-03-07,17,22,37,gut
DENW059,2021-03-07,17,43,26,gut
DENW059,2021-03-07,17,50,30,gut
DENW059,2021-03-07,18,59,19,sehr gut
DENW059,2021-03-07,18,65,19,gut
DENW059,2021-03-07,19,61,24,gut
DENW059,2021-03-07,20,63,22,gut
DENW059,2021-03-07,20,65,21,gut
DENW059,2021-03-07,20,57,-,sehr gut
DENW059,2021-03-07,20,49,37,gut
DENW059,2021-03-07,21,27,57,mäßig
DENW059,2021-03-07,21,17,66,mäßig
DENW059,2021-03-07,21,17,62,mäßig
DENW059,2021-03-07,20,-,61,mäßig
DENW059,2021-03-08,20,0,61,mäßig
DENW059,2021-03-08,19,-,60,mäßig
DENW059,2021-03-08,19,-,55,mäßig
DENW059,2021-03-08,19,-,49,mäßig
DENW059,2021-03-08,19,-,44,mäßig
DENW059,2021-03-08,19,0,39,gut
DENW059,2021-03-08,19,-,41,mäßig
DENW059,2021-03-08,19,0.1,42,mäßig
DENW059,2021-03-08,20,1,54,mäßig
DENW059,2021-03-08,20,8,57,mäßig
DENW059,2021-03-08,21,20,46,mäßig
DENW059,2021-03-08,22,25,41,mäßig
DENW059,2021-03-08,24,28,38,gut
DENW059,2021-03-08,25,30,36,gut
DENW059,2021-03-08,26,29,39,gut
DENW059,2021-03-08,27,25,43,mäßig
DENW059,2021-03-08,29,20,48,mäßig
DENW059,2021-03-08,30,21,48,mäßig
DENW059,2021-03-08,32,9,58,mäßig
DENW059,2021-03-08,33,1,-,gut
DENW059,2021-03-08,34,-,56,mäßig
DENW059,2021-03-08,35,-,57,mäßig
DENW059,2021-03-08,37,0.5,57,mäßig
DENW059,2021-03-08,38,0.8,53,mäßig
DENW059,2021-03-09,40,-,51,mäßig
DENW059,2021-03-09,41,0.8,46,mäßig
DENW059,2021-03-09,43,0.6,45,mäßig
DENW059,2021-03-09,44,0.5,38,mäßig
DENW059,2021-03-09,45,0.8,31,mäßig
DENW059,2021-03-09,46,0.7,27,mäßig
DENW059,2021-03-09,47,0.6,26,mäßig
DENW059,2021-03-09,47,0.6,29,mäßig
DENW059,2021-03-09,47,8,38,mäßig
DENW059,2021-03-09,46,30,24,mäßig
DENW059,2021-03-09,45,27,24,mäßig
DENW059,2021-03-09,44,22,35,mäßig
DENW059,2021-03-09,42,35,19,mäßig
DENW059,2021-03-09,41,30,27,mäßig
DENW059,2021-03-09,39,23,29,mäßig
DENW059,2021-03-09,39,9,41,mäßig
DENW059,2021-03-09,37,4,49,mäßig
DENW059,2021-03-09,36,2,49,mäßig
DENW059,2021-03-09,35,0.3,45,mäßig
DENW059,2021-03-09,34,0,44,mäßig
DENW059,2021-03-09,32,2,-,gut
DENW059,2021-03-09,31,1,46,mäßig
DENW059,2021-03-09,30,6,37,gut
DENW059,2021-03-09,28,5,33,gut
DENW059,2021-03-10,26,7,19,gut
DENW059,2021-03-10,24,-,22,gut
DENW059,2021-03-10,23,5,21,gut
DENW059,2021-03-10,21,7,13,gut
DENW059,2021-03-10,20,7,14,sehr gut
DENW059,2021-03-10,18,2,16,sehr gut
DENW059,2021-03-10,17,0.5,27,gut
DENW059,2021-03-10,16,0.8,37,gut
DENW059,2021-03-10,16,2,40,gut
DENW059,2021-03-10,16,4,36,gut
DENW059,2021-03-10,16,12,28,gut
DENW059,2021-03-10,16,25,20,sehr gut
DENW059,2021-03-10,16,35,15,sehr gut
DENW059,2021-03-10,16,60,7,sehr gut
DENW059,2021-03-10,15,61,7,gut
DENW059,2021-03-10,15,60,9,sehr gut
DENW059,2021-03-10,15,57,11,sehr gut
DENW059,2021-03-10,14,59,12,sehr gut
DENW059,2021-03-10,14,60,11,sehr gut
DENW059,2021-03-10,14,59,11,sehr gut
DENW059,2021-03-10,14,59,12,sehr gut
DENW059,2021-03-10,14,64,-,gut
DENW059,2021-03-10,14,64,11,gut
DENW059,2021-03-10,14,66,9,gut
DENW059,2021-03-11,14,63,9,gut
DENW059,2021-03-11,14,64,9,gut
DENW059,2021-03-11,14,-,14,sehr gut
DENW059,2021-03-11,14,69,6,gut
DENW059,2021-03-11,13,65,10,gut
DENW059,2021-03-11,13,61,11,gut
DENW059,2021-03-11,12,53,17,sehr gut
DENW059,2021-03-11,12,53,12,sehr gut
DENW059,2021-03-11,11,54,8,sehr gut
DENW059,2021-03-11,11,54,6,sehr gut
DENW059,2021-03-11,10,53,9,sehr gut
DENW059,2021-03-11,9,57,14,sehr gut
DENW059,2021-03-11,9,65,14,gut
DENW059,2021-03-11,9,72,9,gut
DENW059,2021-03-11,9,68,12,gut
DENW059,2021-03-11,9,65,17,gut
DENW059,2021-03-11,8,66,15,gut
DENW059,2021-03-11,8,64,17,gut
DENW059,2021-03-11,8,53,26,gut
DENW059,2021-03-11,8,52,23,gut
DENW059,2021-03-11,8,51,23,gut
DENW059,2021-03-11,8,52,23,gut
DENW059,2021-03-11,8,56,-,sehr gut
DENW059,2021-03-11,7,62,18,gut
DENW059,2021-03-12,7,71,12,gut
DENW059,2021-03-12,7,63,16,gut
DENW059,2021-03-12,7,67,9,gut
DENW059,2021-03-12,8,-,16,sehr gut
DENW059,2021-03-12,8,58,17,sehr gut
DENW059,2021-03-12,9,59,14,sehr gut
